Calculation_617274644642918406,Category,City,Country,Customer ID,Customer Name,Discount,Order Date,Order ID,Postal Code,Product ID,Product Name,Profit,Quantity,Region,Row ID,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category,Calculation_617274644912177162
,Office Supplies,Chesapeake,United States,NF-18385,Natalie Fritzler,0,2/11/2014,CA-2014-127614,23320,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,8.2062,2,South,5633,17.46,Consumer,2/15/2014,Standard Class,Virginia,Binders,Profitable
,Technology,Chesapeake,United States,NF-18385,Natalie Fritzler,0,2/11/2014,CA-2014-127614,23320,TEC-AC-10001432,Enermax Aurora Lite Keyboard,103.158,3,South,5631,234.45,Consumer,2/15/2014,Standard Class,Virginia,Accessories,Profitable
0.2,Furniture,Concord,United States,SC-20095,Sanjit Chand,0.2,2/12/2014,US-2014-110674,94521,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",-24.294,2,West,457,129.568,Consumer,2/18/2014,Standard Class,California,Chairs,Unprofitable
,Office Supplies,Seattle,United States,ML-17395,Marina Lichtenstein,0,2/14/2014,CA-2014-121762,98103,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,22.9488,2,West,9763,81.96,Corporate,2/18/2014,Standard Class,Washington,Appliances,Profitable
,Office Supplies,Seattle,United States,ML-17395,Marina Lichtenstein,0,2/14/2014,CA-2014-121762,98103,OFF-SU-10000157,Compact Automatic Electric Letter Opener,4.7724,2,West,9764,238.62,Corporate,2/18/2014,Standard Class,Washington,Supplies,Profitable
,Technology,Seattle,United States,ML-17395,Marina Lichtenstein,0,2/14/2014,CA-2014-121762,98103,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,86.3892,3,West,9762,239.97,Corporate,2/18/2014,Standard Class,Washington,Accessories,Profitable
0.2,Office Supplies,Houston,United States,ST-20530,Shui Tom,0.2,2/14/2014,CA-2014-107706,77095,OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",6.066,3,Central,5467,16.176,Consumer,2/19/2014,Second Class,Texas,Paper,Profitable
0.2,Office Supplies,Seattle,United States,BF-11020,Barry Französisch,0.2,2/15/2014,CA-2014-165568,98105,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,7.209,5,West,7438,21.36,Corporate,2/19/2014,Standard Class,Washington,Binders,Profitable
0.8,Office Supplies,Dallas,United States,MN-17935,Michael Nguyen,0.8,2/16/2014,CA-2014-122567,75220,OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",-13.93,2,Central,1334,7.96,Consumer,2/21/2014,Standard Class,Texas,Appliances,Unprofitable
0.8,Office Supplies,Dallas,United States,MN-17935,Michael Nguyen,0.8,2/16/2014,CA-2014-122567,75220,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,-1.728,3,Central,1333,1.08,Consumer,2/21/2014,Standard Class,Texas,Binders,Unprofitable
0.2,Office Supplies,Chicago,United States,DL-13315,Delfina Latchford,0.2,2/17/2014,CA-2014-154165,60653,OFF-AR-10003631,Staples in misc. colors,8.8088,14,Central,9516,54.208,Consumer,2/24/2014,Standard Class,Illinois,Art,Profitable
0.6,Furniture,Lubbock,United States,TB-21595,Troy Blackwell,0.6,2/18/2014,US-2014-165589,79424,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",-11.322,5,Central,6082,25.16,Consumer,2/18/2014,Same Day,Texas,Furnishings,Unprofitable
0.2,Office Supplies,Arlington,United States,AB-10015,Aaron Bergman,0.2,2/18/2014,CA-2014-152905,76017,OFF-ST-10000321,Akro Stacking Bins,-2.5248,2,Central,8223,12.624,Consumer,2/24/2014,Standard Class,Texas,Storage,Unprofitable
,Office Supplies,Los Angeles,United States,SR-20740,Steven Roelle,0,2/20/2014,CA-2014-164903,90049,OFF-PA-10003363,Xerox 204,6.2208,2,West,8504,12.96,Home Office,2/24/2014,Standard Class,California,Paper,Profitable
,Furniture,Richmond,United States,LC-16930,Linda Cazamias,0,2/20/2014,CA-2014-109491,47374,FUR-FU-10000221,"Master Caster Door Stop, Brown",6.9088,4,Central,4522,20.32,Corporate,2/26/2014,Standard Class,Indiana,Furnishings,Profitable
,Technology,Richmond,United States,LC-16930,Linda Cazamias,0,2/20/2014,CA-2014-109491,47374,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,22.4316,3,Central,4521,62.31,Corporate,2/26/2014,Standard Class,Indiana,Accessories,Profitable
0.8,Office Supplies,Woodstock,United States,TM-21010,Tamara Manning,0.8,2/21/2014,CA-2014-165540,60098,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,-13.7175,5,Central,2883,8.85,Consumer,2/25/2014,Standard Class,Illinois,Binders,Unprofitable
,Office Supplies,Moreno Valley,United States,SA-20830,Sue Ann Reed,0,2/22/2014,CA-2014-133354,92553,OFF-PA-10001800,Xerox 220,9.3312,3,West,7611,19.44,Consumer,2/24/2014,First Class,California,Paper,Profitable
0.8,Office Supplies,El Paso,United States,MG-17875,Michael Grace,0.8,2/23/2014,CA-2014-103744,79907,OFF-BI-10000320,GBC Plastic Binding Combs,-6.8634,3,Central,6531,4.428,Home Office,2/27/2014,Standard Class,Texas,Binders,Unprofitable
0.2,Office Supplies,El Paso,United States,MG-17875,Michael Grace,0.2,2/23/2014,CA-2014-103744,79907,OFF-LA-10004425,Staple-on labels,2.3409,3,Central,6530,6.936,Home Office,2/27/2014,Standard Class,Texas,Labels,Profitable
0.2,Office Supplies,Medford,United States,JH-15430,Jennifer Halladay,0.2,2/24/2014,US-2014-137680,97504,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",11.1024,4,West,5512,32.896,Consumer,3/2/2014,Standard Class,Oregon,Paper,Profitable
0.2,Office Supplies,Medford,United States,JH-15430,Jennifer Halladay,0.2,2/24/2014,US-2014-137680,97504,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",7.6869,3,West,5513,22.776,Consumer,3/2/2014,Standard Class,Oregon,Paper,Profitable
0.2,Office Supplies,Columbus,United States,JS-16030,Joy Smith,0.2,2/27/2014,CA-2014-156545,43229,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,3.4048,4,East,9464,19.456,Consumer,3/3/2014,First Class,Ohio,Art,Profitable
0.3,Furniture,El Paso,United States,SC-20380,Shahid Collister,0.3,3/1/2014,CA-2014-131009,79907,FUR-CH-10001270,Harbour Creations Steel Folding Chair,0,6,Central,7949,362.25,Consumer,3/5/2014,Standard Class,Texas,Chairs,Break Even
0.6,Furniture,El Paso,United States,SC-20380,Shahid Collister,0.6,3/1/2014,CA-2014-131009,79907,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,-34.9536,6,Central,7950,63.552,Consumer,3/5/2014,Standard Class,Texas,Furnishings,Unprofitable
0.3,Furniture,Elmhurst,United States,VF-21715,Vicky Freymann,0.3,3/1/2014,CA-2014-113880,60126,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,-172.1172,6,Central,6548,634.116,Home Office,3/5/2014,Standard Class,Illinois,Chairs,Unprofitable
0.2,Office Supplies,El Paso,United States,SC-20380,Shahid Collister,0.2,3/1/2014,CA-2014-131009,79907,OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,-3.5325,5,Central,7948,18.84,Consumer,3/5/2014,Standard Class,Texas,Fasteners,Unprofitable
0.2,Office Supplies,El Paso,United States,SC-20380,Shahid Collister,0.2,3/1/2014,CA-2014-131009,79907,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,-22.6716,3,Central,7951,129.552,Consumer,3/5/2014,Standard Class,Texas,Storage,Unprofitable
0.2,Office Supplies,Elmhurst,United States,VF-21715,Vicky Freymann,0.2,3/1/2014,CA-2014-113880,60126,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",5.6784,3,Central,6549,17.472,Home Office,3/5/2014,Standard Class,Illinois,Paper,Profitable
,Technology,New York City,United States,HR-14770,Hallie Redmond,0,3/1/2014,US-2014-143707,10035,TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,1.6038,3,East,5714,5.94,Home Office,3/5/2014,Standard Class,New York,Phones,Profitable
0.2,Furniture,Seattle,United States,DB-13060,Dave Brooks,0.2,3/1/2014,CA-2014-104269,98115,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,51.476400000,2,West,158,457.568,Consumer,3/6/2014,Second Class,Washington,Chairs,Profitable
0.3,Furniture,Houston,United States,GW-14605,Giulietta Weimer,0.3,3/1/2014,CA-2014-168312,77036,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,-43.0296,3,Central,8311,376.509,Consumer,3/7/2014,Standard Class,Texas,Tables,Unprofitable
0.2,Office Supplies,Houston,United States,GW-14605,Giulietta Weimer,0.2,3/1/2014,CA-2014-168312,77036,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,8.584500000,3,Central,8310,137.352,Consumer,3/7/2014,Standard Class,Texas,Storage,Profitable
0.2,Office Supplies,Philadelphia,United States,NH-18610,Nicole Hansen,0.2,3/2/2014,CA-2014-111157,19120,OFF-PA-10000327,Xerox 1971,1.07,1,East,9946,3.424,Corporate,3/6/2014,Standard Class,Pennsylvania,Paper,Profitable
0.2,Technology,Philadelphia,United States,NH-18610,Nicole Hansen,0.2,3/2/2014,CA-2014-111157,19120,TEC-AC-10004353,Hypercom P1300 Pinpad,32.13,3,East,9947,151.2,Corporate,3/6/2014,Standard Class,Pennsylvania,Accessories,Profitable
,Office Supplies,New York City,United States,KN-16705,Kristina Nunn,0,3/2/2014,CA-2014-107524,10009,OFF-EN-10001990,Staple envelope,5.3392,2,East,6058,11.36,Home Office,3/8/2014,Standard Class,New York,Envelopes,Profitable
,Office Supplies,New York City,United States,KN-16705,Kristina Nunn,0,3/2/2014,CA-2014-107524,10009,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",17.472,5,East,6059,36.4,Home Office,3/8/2014,Standard Class,New York,Paper,Profitable
0.2,Furniture,San Diego,United States,EJ-14155,Eva Jacobs,0.2,3/3/2014,CA-2014-105648,92037,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",-23.488200000,3,West,8712,626.352,Consumer,3/7/2014,Standard Class,California,Tables,Unprofitable
0.8,Office Supplies,Houston,United States,SC-20020,Sam Craven,0.8,3/3/2014,CA-2014-130421,77095,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,-459.6072,3,Central,7349,176.772,Consumer,3/7/2014,Standard Class,Texas,Appliances,Unprofitable
0.2,Office Supplies,Wilmington,United States,AJ-10945,Ashley Jarboe,0.2,3/3/2014,CA-2014-155852,28403,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,3.4048,4,South,556,19.456,Consumer,3/7/2014,Second Class,North Carolina,Art,Profitable
0.5,Furniture,Columbus,United States,JS-15595,Jill Stevenson,0.5,3/3/2014,US-2014-127978,43229,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,-199.617,5,East,7248,302.45,Corporate,3/8/2014,Standard Class,Ohio,Bookcases,Unprofitable
0.2,Office Supplies,Columbus,United States,JS-15595,Jill Stevenson,0.2,3/3/2014,US-2014-127978,43229,OFF-LA-10000305,Avery 495,4.914,3,East,7247,15.12,Corporate,3/8/2014,Standard Class,Ohio,Labels,Profitable
0.2,Office Supplies,Columbus,United States,JS-15595,Jill Stevenson,0.2,3/3/2014,US-2014-127978,43229,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,-10.0512,8,East,7249,44.672,Corporate,3/8/2014,Standard Class,Ohio,Storage,Unprofitable
0.2,Office Supplies,New York City,United States,AP-10720,Anne Pryor,0.2,3/3/2014,CA-2014-127964,10035,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",9.1785,5,East,1165,25.32,Home Office,3/8/2014,Standard Class,New York,Binders,Profitable
0.2,Office Supplies,New York City,United States,AP-10720,Anne Pryor,0.2,3/3/2014,CA-2014-127964,10035,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,40.872,3,East,1164,125.76,Home Office,3/8/2014,Standard Class,New York,Binders,Profitable
,Technology,New York City,United States,AP-10720,Anne Pryor,0,3/3/2014,CA-2014-127964,10035,TEC-PH-10004700,PowerGen Dual USB Car Charger,4.5954,1,East,1163,9.99,Home Office,3/8/2014,Standard Class,New York,Phones,Profitable
,Office Supplies,Columbia,United States,CL-12565,Clay Ludtke,0,3/4/2014,CA-2014-116239,29203,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,17.745,5,South,1565,354.9,Consumer,3/4/2014,Same Day,South Carolina,Storage,Profitable
0.2,Office Supplies,Margate,United States,SC-20095,Sanjit Chand,0.2,3/4/2014,CA-2014-117016,33063,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",2.3328,3,South,4422,15.552,Consumer,3/9/2014,Standard Class,Florida,Art,Profitable
,Office Supplies,Yonkers,United States,AB-10150,Aimee Bixby,0,3/5/2014,CA-2014-169061,10701,OFF-AR-10000588,Newell 345,15.4752,3,East,8497,59.52,Consumer,3/8/2014,Second Class,New York,Art,Profitable
0.2,Office Supplies,Yonkers,United States,AB-10150,Aimee Bixby,0.2,3/5/2014,CA-2014-169061,10701,OFF-BI-10001617,GBC Wire Binding Combs,16.7508,6,East,8500,49.632,Consumer,3/8/2014,Second Class,New York,Binders,Profitable
,Office Supplies,Yonkers,United States,AB-10150,Aimee Bixby,0,3/5/2014,CA-2014-169061,10701,OFF-PA-10001878,Xerox 1891,45.9754,2,East,8501,97.82,Consumer,3/8/2014,Second Class,New York,Paper,Profitable
,Office Supplies,Yonkers,United States,AB-10150,Aimee Bixby,0,3/5/2014,CA-2014-169061,10701,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,5.3998,2,East,8499,18.62,Consumer,3/8/2014,Second Class,New York,Supplies,Profitable
,Technology,Yonkers,United States,AB-10150,Aimee Bixby,0,3/5/2014,CA-2014-169061,10701,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,177.5889,3,East,8498,479.97,Consumer,3/8/2014,Second Class,New York,Accessories,Profitable
0.2,Furniture,Seattle,United States,AB-10015,Aaron Bergman,0.2,3/7/2014,CA-2014-156587,98103,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",5.4801,1,West,4962,48.712,Consumer,3/8/2014,First Class,Washington,Chairs,Profitable
,Office Supplies,Seattle,United States,AB-10015,Aaron Bergman,0,3/7/2014,CA-2014-156587,98103,OFF-AR-10001427,Newell 330,4.6644,3,West,4963,17.94,Consumer,3/8/2014,First Class,Washington,Art,Profitable
,Office Supplies,Seattle,United States,AB-10015,Aaron Bergman,0,3/7/2014,CA-2014-156587,98103,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",4.858800000,3,West,4964,242.94,Consumer,3/8/2014,First Class,Washington,Storage,Profitable
0.2,Office Supplies,Des Moines,United States,NP-18685,Nora Pelletier,0.2,3/7/2014,US-2014-131982,98198,OFF-BI-10004224,Catalog Binders with Expanding Posts,33.64,2,West,5254,107.648,Home Office,3/11/2014,Second Class,Washington,Binders,Profitable
0.2,Furniture,Seattle,United States,CM-12715,Craig Molinari,0.2,3/7/2014,CA-2014-104563,98103,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",54.176400000,2,West,9644,481.568,Corporate,3/12/2014,Standard Class,Washington,Chairs,Profitable
0.2,Furniture,Seattle,United States,CM-12715,Craig Molinari,0.2,3/7/2014,CA-2014-104563,98103,FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,21.8352,6,West,9643,436.704,Corporate,3/12/2014,Standard Class,Washington,Chairs,Profitable
,Office Supplies,Seattle,United States,CM-12715,Craig Molinari,0,3/7/2014,CA-2014-104563,98103,OFF-AR-10000390,Newell Chalk Holder,9.499,5,West,9641,20.65,Corporate,3/12/2014,Standard Class,Washington,Art,Profitable
,Office Supplies,Seattle,United States,CM-12715,Craig Molinari,0,3/7/2014,CA-2014-104563,98103,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",0,5,West,9642,204.9,Corporate,3/12/2014,Standard Class,Washington,Storage,Break Even
,Office Supplies,Royal Oak,United States,SW-20275,Scott Williamson,0,3/10/2014,US-2014-100279,48073,OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",10.7424,2,Central,1172,22.38,Consumer,3/14/2014,Standard Class,Michigan,Paper,Profitable
0.2,Office Supplies,Denver,United States,KT-16480,Kean Thornton,0.2,3/10/2014,US-2014-140116,80219,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",9.356400000,4,West,2102,83.168,Consumer,3/17/2014,Standard Class,Colorado,Art,Profitable
0.2,Office Supplies,Denver,United States,KT-16480,Kean Thornton,0.2,3/10/2014,US-2014-140116,80219,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,-15.910200000,3,West,2101,636.408,Consumer,3/17/2014,Standard Class,Colorado,Storage,Unprofitable
,Office Supplies,Richmond,United States,FM-14215,Filia McAdams,0,3/11/2014,CA-2014-114790,40475,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",38.1576,3,South,7015,146.76,Corporate,3/13/2014,Second Class,Kentucky,Appliances,Profitable
,Office Supplies,Richmond,United States,FM-14215,Filia McAdams,0,3/11/2014,CA-2014-114790,40475,OFF-PA-10000213,Xerox 198,7.0218,3,South,7018,14.94,Corporate,3/13/2014,Second Class,Kentucky,Paper,Profitable
,Technology,Richmond,United States,FM-14215,Filia McAdams,0,3/11/2014,CA-2014-114790,40475,TEC-AC-10000710,Maxell DVD-RAM Discs,14.1728,2,South,7016,32.96,Corporate,3/13/2014,Second Class,Kentucky,Accessories,Profitable
,Technology,Richmond,United States,FM-14215,Filia McAdams,0,3/11/2014,CA-2014-114790,40475,TEC-PH-10000984,Panasonic KX-TG9471B,164.6316,3,South,7017,587.97,Corporate,3/13/2014,Second Class,Kentucky,Phones,Profitable
,Office Supplies,New York City,United States,KA-16525,Kelly Andreada,0,3/11/2014,CA-2014-158337,10024,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",49.014,14,East,3442,108.92,Consumer,3/14/2014,Second Class,New York,Paper,Profitable
,Office Supplies,Roseville,United States,RB-19435,Richard Bierner,0,3/11/2014,US-2014-103338,95661,OFF-AR-10001770,Economy #2 Pencils,2.0748,3,West,8300,7.98,Consumer,3/15/2014,Standard Class,California,Art,Profitable
0.2,Furniture,Columbus,United States,CK-12205,Chloris Kastensmidt,0.2,3/11/2014,CA-2014-166884,43229,FUR-FU-10003981,Eldon Wave Desk Accessories,2.288,5,East,1542,8.32,Consumer,3/16/2014,Second Class,Ohio,Furnishings,Profitable
0.2,Office Supplies,Columbus,United States,CK-12205,Chloris Kastensmidt,0.2,3/11/2014,CA-2014-166884,43229,OFF-FA-10001561,Stockwell Push Pins,1.7004,6,East,1543,10.464,Consumer,3/16/2014,Second Class,Ohio,Fasteners,Profitable
0.2,Office Supplies,Chicago,United States,RB-19465,Rick Bensley,0.2,3/14/2014,CA-2014-152618,60653,OFF-PA-10001215,Xerox 1963,2.64,2,Central,9407,8.448,Home Office,3/17/2014,First Class,Illinois,Paper,Profitable
0.3,Technology,Chicago,United States,RB-19465,Rick Bensley,0.3,3/14/2014,CA-2014-152618,60653,TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,156.047,2,Central,9406,574.91,Home Office,3/17/2014,First Class,Illinois,Machines,Profitable
,Office Supplies,Huntington Beach,United States,DK-13225,Dean Katz,0,3/14/2014,CA-2014-157623,92646,OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,1.2506,1,West,1892,3.38,Corporate,3/18/2014,Standard Class,California,Art,Profitable
,Office Supplies,Huntington Beach,United States,DK-13225,Dean Katz,0,3/14/2014,CA-2014-157623,92646,OFF-PA-10001204,Xerox 1972,4.752,2,West,1891,10.56,Corporate,3/18/2014,Standard Class,California,Paper,Profitable
0.2,Office Supplies,Jacksonville,United States,NF-18475,Neil Französisch,0.2,3/14/2014,CA-2014-100293,32216,OFF-PA-10000176,Xerox 1887,31.8696,6,South,9515,91.056,Home Office,3/18/2014,Standard Class,Florida,Paper,Profitable
,Furniture,Chesapeake,United States,CK-12325,Christine Kargatis,0,3/14/2014,US-2014-125521,23320,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,284.98,4,South,2841,1139.92,Home Office,3/19/2014,Standard Class,Virginia,Chairs,Profitable
0.2,Office Supplies,Logan,United States,JF-15295,Jason Fortune-,0.2,3/14/2014,CA-2014-114510,84321,OFF-BI-10001617,GBC Wire Binding Combs,11.1672,4,West,4677,33.088,Consumer,3/19/2014,Standard Class,Utah,Binders,Profitable
0.2,Office Supplies,Logan,United States,JF-15295,Jason Fortune-,0.2,3/14/2014,CA-2014-114510,84321,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",20.1656,2,West,4681,62.048,Consumer,3/19/2014,Standard Class,Utah,Binders,Profitable
,Office Supplies,Logan,United States,JF-15295,Jason Fortune-,0,3/14/2014,CA-2014-114510,84321,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,3.2392,1,West,4678,80.98,Consumer,3/19/2014,Standard Class,Utah,Storage,Profitable
,Office Supplies,Logan,United States,JF-15295,Jason Fortune-,0,3/14/2014,CA-2014-114510,84321,OFF-ST-10003221,Staple magnet,5.7672,2,West,4680,21.36,Consumer,3/19/2014,Standard Class,Utah,Storage,Profitable
,Technology,Logan,United States,JF-15295,Jason Fortune-,0,3/14/2014,CA-2014-114510,84321,TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,6.624,12,West,4679,82.8,Consumer,3/19/2014,Standard Class,Utah,Accessories,Profitable
0.2,Furniture,Tampa,United States,AS-10240,Alan Shonely,0.2,3/15/2014,CA-2014-149958,33614,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",5.140800000,3,South,604,45.696,Consumer,3/19/2014,Standard Class,Florida,Furnishings,Profitable
